Arturo Fuente Hemingway Signature                                       ,1      ,12.40  ,12.40€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Hemingway Short Story                                     ,1      ,9.00   ,9.00€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Hemingway Masterpiece                                     ,1      ,28.00  ,28.00€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva Exquisitos Maduro                            ,1      ,3.40   ,3.40€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva Curly Head de Luxe Natural                   ,1      ,4.20   ,4.20€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva Cañones                                      ,1      ,12.60  ,12.60€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva Brevas Royal Natural                         ,1      ,3.20   ,3.20€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva 8-5                                          ,1      ,8.30   ,8.30€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva Rothschilds                                  ,1      ,7.70   ,7.70€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva Petit Corona                                 ,1      ,6.40   ,6.40€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Gran Reserva N°4                                          ,1      ,7.20   ,7.20€   ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Rosado Magnum R60                                         ,1      ,19.00  ,19.00€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Rosado Magnum R58                                         ,1      ,11.30  ,11.30€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Rosado Magnum R56                                         ,1      ,11.00  ,11.00€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Rosado Magnum R54                                         ,1      ,11.60  ,11.60€  ,dominican-cigars        ,singles                   ,arturo-fuente
Arturo Fuente Rosado Magnum R52                                         ,1      ,10.20  ,10.20€  ,dominican-cigars        ,singles                   ,arturo-fuente
Opus X Super Belicoso                                                   ,1      ,27.00  ,27.00€  ,dominican-cigars        ,singles                   ,
Opus X Belicoso XXX                                                     ,1      ,21.00  ,21.00€  ,dominican-cigars        ,singles                   ,
Opus X Double Corona                                                    ,1      ,34.00  ,34.00€  ,dominican-cigars        ,singles                   ,
Opus X Double Robusto                                                   ,1      ,29.20  ,29.20€  ,dominican-cigars        ,singles                   ,
Opus X Fuente Fuente                                                    ,1      ,22.00  ,22.00€  ,dominican-cigars        ,singles                   ,
Opus X Perfecxion N°5                                                   ,1      ,19.00  ,19.00€  ,dominican-cigars        ,singles                   ,
Opus X Perfecxion N°2                                                   ,1      ,34.00  ,34.00€  ,dominican-cigars        ,singles                   ,
Opus X Perfecxion N°4                                                   ,1      ,21.00  ,21.00€  ,dominican-cigars        ,singles                   ,
Opus X Perfecxion X                                                     ,1      ,27.00  ,27.00€  ,dominican-cigars        ,singles                   ,
Opus X Petite Lancero                                                   ,1      ,22.90  ,22.90€  ,dominican-cigars        ,singles                   ,
Opus X Pussy Cats                                                       ,1      ,20.00  ,20.00€  ,dominican-cigars        ,singles                   ,
Opus X Reserva D'Chateau                                                ,1      ,31.00  ,31.00€  ,dominican-cigars        ,singles                   ,
Opus X Robusto                                                          ,1      ,26.00  ,26.00€  ,dominican-cigars        ,singles                   ,
Davidoff Escurio Robustos Tubos                                         ,1      ,15.90  ,15.90€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Escurio Petit Robusto                                          ,1      ,10.50  ,10.50€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Escurio Grand Toro                                             ,1      ,18.40  ,18.40€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Colorado Claro Short Perfecto                                  ,1      ,13.90  ,13.90€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Special R                                                      ,1      ,16.00  ,16.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Puro D'Oro Magnificos                                          ,1      ,17.00  ,17.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Puro D'Oro Gordito                                             ,1      ,14.40  ,14.40€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff WSC Toro                                                       ,1      ,19.00  ,19.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff WSC Aristocrats Churchill                                      ,1      ,19.00  ,19.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff WSC Petit Corona                                               ,1      ,10.00  ,10.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff WSC Statesman Robusto                                          ,1      ,16.30  ,16.30€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff 2000                                                           ,1      ,11.90  ,11.90€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Nicaragua Diadema                                              ,1      ,19.00  ,19.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Nicaragua Robusto                                              ,1      ,15.00  ,15.00€  ,dominican-cigars        ,singles                   ,davidoff
Davidoff Nicaragua Short Corona                                         ,1      ,9.90   ,9.90€   ,dominican-cigars        ,singles                   ,davidoff
Davidoff Nicaragua Toro                                                 ,1      ,18.00  ,18.00€  ,dominican-cigars        ,singles                   ,davidoff
